index,tweets,emoji_sentence,follows?
83223,"thank God for still being booked during this transitional period! i’ve been closing my booking link since february so i can have time to get my suite together , &amp; clients still been catching me slipping before i block the days off  &amp; i’ve also been servicing my loyal clients ",💀,0
21589,"I can sit &amp; talk about my Grandad for hours  so much good times I’m glad I got to have . Really My Dad , Friend &amp; Grandad all in 1 ",😂💜,1
67023,hope jungkook is smiling a lot these days ,😭,0
36191,[USER] Me too! ,🧡,1
47542,if you see me rt stuff after i say im going to bed: no you dont ,😌,1
31617,[USER] Lol by b  trust me it’s worth it tho,😂,1
66023,She’s lying ,💚,0
37983,LUCAS GONE ,❌,1
2477,[USER] [USER] Probably chill a little ,😬,1
53074,[USER] Honestly same ,😭,1
100523,U can never keep shit away from me ima find out one way or another ,‼✂💯,0
77251,[USER] I hope she never gets a resplendent ,💕🙏,0
78720,[USER] ty hmu for your crimes ,2️⃣1️⃣3️⃣,0
68184,Would just force teams to sit back all game na?,👍,0
16353,"[USER] Fake be pleasant all day, tell em come over that evening then lay into his ass when he get there ",🗣,1
85240,[USER] DeSantis/Cruz is my dream ticket ,🙃,0
35136,[USER] gm key!! hope you have a nice day ahead ,🏻🤲,1
27737,[USER] my screen time is so high and let me tell u it’s all twitter ,😭,1
13348,Tighten up her body and she'll be alright when the needle hit ,💉,1
68179,the $2 in my account lookin real spendable rn ,🏻👇,0
77613,[USER] Thank mew !! ,🥰,0
65364,[USER] [USER] yeah i just got another you’re going to hell  because apparently i don’t believe in jesus because of my future relationship hahaha and real talk - if god would really sent people to hell for being gay then he’s not the great person everyone makes him out to be,👅,0
66411,It’s only when I’m going through my photos trying to find a specific photo I realise how much crap is in my photo album ,😔,0
76439,no I'm not excited about atots  but wbl ,🥺,0
89717,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Thank you ,👊,0
39638,i missed my fb acc ,😭,1
90465,[USER] Why just today? ,😎,0
8101,stop making fun of our names and/or language. i have heard “ching chong” so many god damn times in my life.jk rowling is a piece of shit. you have one asian character in the franchise. dont fucking call them “cho chang” its LITERALLY that simple ‍️,♀🧍,1
53782,Sushant became Immortal Bollywood Died On 14th June,🥴,0
7655,Hoes be 25 sneaking around ,😂,1
33971,Heads up yt swers: Pawg is not a good thing to call yourself. ,😬,1
13101,[USER] Megan don't to state ,🤥,1
74162,[USER] [USER]  you dodged a bullet,😠😅,0
5826,[USER] [USER] I see her face before i fall asleep ,😨,1
32219,[USER] im mad i cant find the tweet anymore ,🙄,1
52006,[USER] That’s pretty heartless. ,😢,1
64378,[USER] [USER] [USER] Well you did ,💖,0
22459,[USER] [USER] Yeah totally ripped off another online game ad ,🤭,1
93739,falling asleep with rain/storm sounds is the best decision I’ve ever made ,😋,0
94573,[USER] Thanks ,🤣,0
89512, On a beautiful day in the morning ,😭,0
46109,"minecraft thunderstorms have no business making me jump like that ! square up bitch. I was lost in my own lil world, u did all this for what? ",👺,1
94049,I Need 3 Rounds Plus ,🥰,0
7952,3 years ago today. Me and Jaimè was at blue flame.Covid you really ruin some fun times ,😖,1
99258,[USER] :59 right under mark! So happy to hear you are healing well ,😑,0
17043,tfatws spoilers but when sam had to be all polite and smile for that fucking banker--,😖,1
25413,[USER] [USER] [USER] It's cool but I will still get one ,😊,1
81398,Lmao this list ,🔪,0
76074,[USER] [USER] i don’t have a frost ,🗓,0
45732,[USER] Gold’s Gym bro ,👌🏼,1
13032,aaahhh you two are so cute ,😆,1
60607,[USER] This is a life changing amount sir Thank you for doing this Congrats again ,😍,0
66914,[USER] [USER] [USER] I mean I’m pretty proud of my bio so thanks for noticing! ,♀🐜🤦,0
61829,Seems like a win for me,😩,0
75459,Y’all better stop talking about girls hyping each other up in the comments before they leak them PS4 party chats ,🙏,0
45,"[USER] COOL!! izin save ya, thanks sender ",💜,1
57148,If ain’t got ass...spank that forehead ,🏾🙏,0
101844,stayed up till 4am bc I was scared my lecturer was going to call me out on my work... turns out she didn’t check anyone’s work ,💜,0
55336,[USER] [USER] [USER] THIS SHOULDN'T BE FUCKING FUNNY HELP ME ,😭,0
16377,The whole world know she fine asl! I hope she’s having a great day! ,🤗,1
44111,Thank you for your wishes. Truly overwhelmed ,🙂,1
41356,Drop this asap ,😤,1
68238,And she didn’t even fucking stutter️,😭,0
9685,It's so hard to choose but I do appreciate 1  Vote birds ,😊💚,1
32978,what are you doing THAT late at night ,😭,1
40981,[USER] The wildest part is at first they told him the shrimp tails were bunches of sugar  and later they told him to take the box to the police station ,💀,1
93787,[USER] [USER] don’t even have a kid yet but i still be wanting to cop these baby sizes to save them for the future lmao.that’s fire though ,✨,0
51319,Follow everyone Who likes and retweets ,🧸,1
53237,Oh nein ,😳,1
54792,[USER] Done ,🗑🛠🏠💻🥤🍏🛍☕🎯💳,0
79556,[USER] Can she just leave and leave him alone ,🏻🤷♂,0
34338,[USER] i got 75% with him ,🥰,1
49253,Mann I forgot Jeff hardy ‍️,🏾🤦♂,1
81702,NAUR IS THIS THE HARRIE WHO ACTED SUPERIOR OVER WISDOM TEETH?? ,😂,0
42421,Sick i thought i had my birthday outfit picked out but i have to go back to the drawing board  This is exactly why i hate these cheap ass online stores ,😩😒,1
79180,How long did it take to come up with this? ,🥰,0
63877,They know they need to let me off. ,🙄,0
52439,"Looking out over the next 5 years, I like these stocks to more than double IMO $LMND $DMTK $TDOC $SQ️ $SPOTIn terms of Dividend Stocks, these are 5 I LOVE over the next 5 years $ABBV $V️ $HD️ $SBUX $WMTAnd 3 REITs for good measure$O$STOR$IRM",🛠🩺🎙🛒☕💊🍋💳🥼,1
45196,Thanks for the opportunity ️ Great giveaway project  I have already done All rules Perfectly  guys join this project  [USER] [USER] [USER] [USER] [USER],🥰✅🤩❤,1
32423,Who gonna be at Ant pop up shop? I’m tryna support some businesses ,👀,1
26464,[USER] [USER] [USER] [USER] Couldn’t agree more ,🙌🏻,1
40885,[USER] [USER] This broke my heart tonight.   I don't know how you are coping [USER] .  You're an inspiration.   I pray Derek comes back to you very soon.    Stay strong.    ,❤🙏,1
38239,[USER] Have a great day ,🔥,1
102328,I just hope that whatever Asahi wants to keep private will be kept private ,😂😔,0
96570,I’ll fuck around suck the condom off and eat it then what,🏾🙏,0
86572,I already know Ty finna pull a “Cher” with this one ,😘,0
25635,[USER] They be lowkey nice on there I can’t even lie ,😭,1
29756, I’m not saying ima cheat back buttt I’m here for people getting their lick back. ‍️,🏾♀🗣🤷,1
47150,Party by Beyoncé ft Andre 300 or J. Cole? ,🤔,1
45995,GOOD LAAAAAAWD ,🥵,1
99752,i'm️ single ️ taken  in need of help to escape genshintwt,🔥,0
99878,If I had to pick.... 11’s ,😈👀,0
94581,[USER] why tf do orders keep getting canceled? Do people not work for yall anymore? My girl had 2 orders canceled on her yesterday nd 1 today. Get yall shit together ‍️,🇳🇿,0
32963,He knows how to humble His people. ,🏽👆,1
98787,I LOVE HER,😟,0
292,"[USER] [USER] I think it's because the original trilogy's art style was that. Cartoonish but realistic. Like look at gems from Crash 2 and 3. Or look at the river levels from Crash 1. And in my opinion, it made everything looked fullfilled. In the original and remake. ",🤔,1
46749,Big $SE news here ,🏼👇,1
21690,"I /love/ what you all make or write to me, but there is nothing that makes my heart more full than when you all do something for one of my friends... thank you all SO much for this tribute to Joan. I'll send this to them now. ",🧡,1
105537,"[USER] you're the only one who seem to believe that im kind, thank you.  okno ahAHHA. ikr? too tired to make complicated dishes sdjfnsd aah please do! i want to join you on your triangle hunt as well!!",🌹,0
84559,"[USER] Been in the slump for the past month, but Twitter friends changed my life.Im back on track , working on my ideas, one problem at a time ",🌷,0
3003,"kinikilig ako both franseth and kycine hahahaha  peace to blythe's fans  i just felt like there's no budding chemistry bet sethdrea for me, the next kathniel is franseth, only if the management would give them the chance. but, the chemistry bet kycine is undeniable, too",✌🏻😃👁,1
79894,[USER] It's a girl ,🤨,0
42911,[USER] I’m ready to go home. Whomever God wants is who I want. ,🏼🙏,1
68675,heyyy  new pinned tweet! Rt for Rt?,😭,0
34810,I’m not heartbroken but if Amor Tumbado comes on I’m signing along like I am ,😭,1
78745,[USER] [USER] [USER] [USER] Okay [USER] ,🙏,0
61062,[USER] This is how mine died too. I didn’t care enough about it to save it  I’m fairly certain they’re prone to them BADLY. It seems common af.,🤥,0
87917,"[USER] God bless you, enjoy your dinner my friend ",😂💜,0
29593,[USER] I have to laugh at people who believe they can take on the government these days with their pea-shooters. ,😂,1
13175,heavy on the FOREVER ! ,😌,1
3340,"These are the same people Ron Johnson believes are patriots and lovely people who love America , but me what I see is angry  white terrorists who can control themselves because America voters decided to choose hope over hates and fear that he will be more comfortable with. ",🏿🇺🇸🤷😡,1
11655,"[USER] We just had this talk, I’m crineeeeee  be nice Ken!",😭,1
3536,I keep two journals one is for writing the other is for drawing and no my drawing journal is not the same as my sketchbook  Idk,😅,1
84513,"[USER] I actually don’t like Jackie ‍️ but thanks tho, what I’m saying is what is damaging to one, you better acknowledge the damage it can have on the other side doesn’t matter age. She is not a kid, being allowed to do grown ass things. Stop the bullshit. The hypocrisy ‍️",😭,0
40092,8 days left ,😔,1
23119,I wanna be their friend but I barely work with them  they always give me so many nice compliments,🥺,1
10130,[USER] wait i wanna guess!! shutaba?? ,👀,1
62004,[USER] Follow all patriots ,💖,0
101057,[USER] Face to face physical interaction. And    handover for votes,🥺,0
86104,[USER] thank u sweet love ,😅,0
16412,"Patriarchy really said to women: “Okay sure, you can also go get a job but above that you still need to cook, clean, take care of the kids &amp; your husband.” ",🙃,1
61515,"Please remember ""anti-Asian racism does not move on."" ",👄,0
59489,[USER] She’s a poser her. Little head tilt like the pro’s ,🤔,0
35058,so beautiful! ,🥺,1
34590,"[USER] ong lmao, like ill gaf when i’m sober ",🥱,1
7861,[USER] Grade A Numbskull  ,👆,1
80859,[USER] Nevermind porcupine came through ,🚨,0
36463,[USER] I second that ,👍,1
106238,[USER] Shit talk me harder ,🏽♀🤷,0
50331,"Our ninth reading newsletter, featuring [USER] [USER] [USER] [USER] [USER] among others ",🙂,1
20242,It’s whatever ‍️,🏾🤷♂,1
55596,[USER] [USER] [USER] Timb gonna go aries on us  i’m sorry bestie,😆,0
54286,Nobody : Me : umum  . let me ask is they from 3rd ward . ,🤨,0
26608, $110 to someone who retweets this and follows [USER] with notifications on  in 48 hours ,🔔🔥,1
96625,[USER] [USER] [USER] [USER] He already did. ,🤩,0
42133,i thought he was gonna demonstrate something but instead he just had an ass in the air for no reason ,😂,1
3558,[USER] Delicious ,😋,1
71888,how is jotaro not in the room. how.,⭐👌👏🏼,0
81721,you cant google any greys anatomy characters without finding out when and how they die. ,🤯,0
19244,[USER] [USER] [USER] [USER] [USER] they spilled ,🙏,1
86294,stole my out ‍️,🙄,0
40898,"[USER] I see.. Its beautiful seeing from afar but make people allergy to the pollen.  So Myu, take care of yourself. Thank you for sharing this beautiful flowers with us. ️",🌸🌹❤😷💐😍,1
38664,[USER]  Oooh Dre Dre ,🤣🤪,1
105370,I either talk too much or not enough ‍️,💀,0
97098,[USER] im tired already ,😂,0
68869,Nose Runnin Bootz ,😊,0
31777,[USER] Is that a place on the Island? ,👀,1
62127,◉ Romelu Lukaku to score We need Mbappe and Ronaldo to get a move on. ,🔥,0
31792,Do you love eremika? Spread this to all the EM sisters to show support! HAPPY SHIPPING AND EREMIKA CANON!!!!! ️                         ,🏼👇❤,1
19392,[USER] Happy Saturday To You ,☕,1
43902,If u ever feel like everybody doubts ur dreams.. come tell me about em. I’ll believe em  anything is possible.,💯,1
92307,"EMBASSY UPDATE India Embassy Update ""U.S. Consulate Mumbai has resumed processing immigrant visas in all categories. We are not, however, scheduling appointments for new cases in every category""",😛,0
86702,[USER] Edgar is from Monterrey I just know it ,🦁,0
29898,The day isn’t over! ️The Luck of the Buck  is here to stay!,🦌☘,1
3544,[USER] Well done sea scallops to die for ,🏾🤌,1
42500,[USER] Vibing to this ,✨,1
99415,[USER] I got sumthang for ur mouth ,😂,0
8591,I really hope i can get all pc set that I want with my  hand ,🤚💩,1
6642,the way my followers don’t appreciate my aim away messages...  tragic.,💔😔,1
63576,[USER] You sure? Cause I feel really bad now ,🧡,0
85365,you mfs doing these “BREAKING ” tweets did it ‍️ [USER] who tf made it ,🙄,0
98840,Yk a mf ain’t happy when they constantly look for you ,😭,0
5158,Let’s do this. Everyone of us. Just do the streets around your home. We can reach millions this way. ,🏽👍,1
104636,"So bustafellows CE doesnt ship in my country.  The release is still few months, so i hope i can order by then?",😠,0
90346,what do you like to for fun? me: hang out with friends..but I don't have any  them: Huh‽? me:‍️,🌞,0
62793,[USER] Awwwww. Sounds so therapeutic but I’m just too lazy  xxx,♀🤦,0
23016,Put his ass in check ,😂,1
68522,GIVEAWAY $2524 hrsRT &amp; follow me plus:[USER] Notifs on Thanks!,😹,0
78576,[USER] I wish today is my lucky day ,😂,0
62056,I’m a pasta slut  ,😬,0
32926,[USER] My deepest condolences to you and your family  on your loss.,💔,1
89204,Was not expecting that ,🤣,0
75041,imagine having to smurf bc you can’t hold your own while playing with people at YOUR own skill level ,💖,0
43722,[USER] that too. I’m not popping out unless the mf die ,🏽✌,1
79343,"A self-care guide to help detach from work  Give your to-do list a ""closing time""️  ️ Channel your worries  Go for a walk️‍️ Workout  Meditate and breathe️ Exercise self-compassion",👏,0
91677,[USER] G’night  G’night  G’night ‍ Sleep well and sweet dreams,🙏,0
63543,Literally a direct branch from the “African Eve”,💚,0
44589,I want a dog. ,🥺,1
49797,[USER] [USER] [USER] [USER] [USER] [USER] ”Aningens” ,🙄,1
5159,[USER] I don’t really have one I just losten to random songs ,😭,1
35486,it’s a rebound.. girl ,😉,1
14531,When a guy u actually like take secret pictures of you when you sleep or bein cute &gt;&gt;&gt; ,🥰,1
84882,"[USER] [USER] Back at you, Greg ",😂,0
2912,You are not alone billboard ,🥲,1
76515,[USER] he's a king ,🤣👦🏼,0
86161,"the way that people are being accused of being misogynists and homophobic towards lesbians because mlm and nblm are tired of their attraction to men being derailed and made fun of WHILE showing the post that they're referring to, which was for ppl who like men ",💋,0
103492,[USER] But a free REQUEST.... ,♀🤷,0
35690,The bag that reminds Lambo of the ‘beginnings’ costs $1450. Do I want to keep watching? ,😂,1
6315,[USER] it’s fate ,🏾🙏,1
88961,[USER] yes..it really does have that fansong vibe ,💙⚡,0
50446,[USER] [USER] [USER] my first 4 posts of the day were literally just RTing or sharing pics of my favorite exes &amp; current goomah ,😂,1
44355,[USER] Feel betta soon pal!  ,😘,1
60662,[USER] Can we be mutuals? ,🏾🙏,0
59328,[USER] I’m happy with which ever won! ,🙏,0
74472,this is a lie btw ,🔥,0
32842,when they only talk to u to ask for nudes ,🥴,1
55546,Eddie Murphy’s kids ages range from 2 months up to 32 years. ,🤷♂,0
56087,"Alright, Virginia! I see you. ",😉,0
56299,"There you go folks.  You can make me stop tweeting. Already at 1 day so far.  Let’s try and get it to £10,000 that’s the target I want the people to hit you can do it.",😭,0
3677,Imagine if nobody screamed in excitement he probably would’ve been straight ,😂,1
104665,[USER] Those dreams always taste... interesting. ,🙌🏻,0
712,[USER] Isn't that the truth ,🙄,1
2264,IT'S CARDS DAY ,💀,1
83595,[USER] Mmm  Love it ,🍾,0
44032,"So I realized that I really needed to unpack my luggage and see what I have. I found a bag of new designer socks, a never been worn Versace shirt and some brand new shoes. Smh ‍️ lord!! I gotta clean up !!",🏽🤦♂,1
68582," - Random plays Mortis in Brawl Ball - He actually plays well - He DOESN'T try to trickshot &amp; you win! - He hits ""Play Again""",🙄,0
55663,Ok but I actually can’t wait for date nights ,😃,0
77824,Trell all packed up mean while all my shit still in the bags they came in  [USER],😌,0
2443,[USER] Thank you ,🏼🙏,1
81392," Got a new @ , what you guys think",😊,0
61716,Larry June is so beautiful to me  physically and mentally.,😀,0
17492,[USER] And it’s still isn’t as good as the [USER] ,😂,1
106512,"[USER] Entire cities have been painstakingly recreated for countless video games over the decades, but Fallujah? Randomize it! Definitely no value judgement there!! ",🥺,0
15020,[USER] It just makes me laugh though. ,🥊,1
1362,pentagon in an escape room ,😭,1
14370,[USER] [USER] also u and BBH are so adorable together also BadBoyHalo is a potato ,👍🥔,1
96001,[USER] i’m so honored wtf ,✨🎉🎊,0
10391,[USER] The whole building looking for Namjoon only for him to be sitting peacefully between the trees with a book and a coffee ,😭,1
105169,OH MY GODDDDD ,😆,0
103202,[USER] He smiles with his heart ,😂,0
60435,[USER] sad song on loop is a thing ,😍,0
35468,"[USER] is okay, denial stage, happens to everyone ",😔,1
3325,[USER] I still don't know why I only see these horny tweets only on my tl in the morning ,🧍,1
92675,in bed already ‍️,👀,0
64707,[USER] Me too. Very much ,🥲,0
29854,Campus do be poppin Maybe a bit too much ,👀,1
9792,It's a long time hear this song. Thank you [USER] made my young era colour BLUE. ,💙,1
8492,"Bro these analysts whining like Izzo doesn’t adore his players like any coach in the nation, and like I haven’t had a coach rip me a fucking new one and be tough with me ",🙄,1
82109,[USER] he’d see someone using pup pronouns and be like “what are u??? a fucking f4ggot puppy??” then laugh ,🤤,0
73269,[USER] That seems like a nice way to spend an afternoon ,☹,0
33021,[USER] I can help you with a lower budget mind you  ...,🤷,1
55116,[USER] same ,💔,0
35042,[USER] Wow you do look amazing with your wings just like an Angel ,😇,1
62911,"No idea how to do this yet but: I al on TikTok to share portfolio tips. Let's do this. I hope I can do this right tho, feel like a 90yr old gal on it. Follow @ CamillaCiappina on tiktok ",💓,0
82157,When you make it through turn one clean. ,🏽💪,0
25001,[USER] Great selection ,👌,1
16523,AYO GUESS WHOS ELIGIBLE FOR THE VAX NOW ,😏,1
76297,[USER] [USER] Read other replies... wtf???? Read original tweet again...   Dammit...,😞,0
53197,"Every video might be my last upload at this point. So please go watch everything that makes it online, yes? ",🥺,1
54420,He dropped this while typing the answer out: ,💜,0
54419,Steph is probably easily the most marketable NBA player to children ever. Gabe was 2-3 on a playskool hoop yelling “Steph Curry!” When he shoots,😊😘,0
12427,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Virgin Islandian ,😃,1
19929,"I miss regular hugs off humans man, shit ",🥺,1
98385,Keigo  he got sick and had to go to the hospital to get an IV drip and went right back to practice  I hope everyone is alright &amp; take care of themselves well :(,🦕,0
74961,I really miss living in the Midwest sometimes ,🕣,0
7493,[USER] it’s crazy  at least you got a system,😂,1
87190,My daddy swear somebody be starving this baby ,💥🌺,0
45471,[USER] it’s gon be a tough one but we got this ,🤝,1
63910,Ik you see us on here bored....Shake up the tl Bestie. Empty out the drafts   [USER],😅,0
89702," TMRW 11am-1pm @ Maricopa Superiour Court (3131 W Durango St, 85009) [USER]",🔔,0
58523,"210324 you quizhow  was casted, according to casting team person after seeing  get off the bus: you’re the most handsome person i’ve ever seen since i was born, can you please audition for our company? this is our boss, when he sees you his eyes will go ",🥺,0
8573,[USER] [USER] tbh im the only funny one here ,🤣,1
82735,I want those Prada boots still and  I don’t even wear designer shit ,🤪,0
40278,All ACTIVES have been retweeted guys Goodnight &amp; Good luck ,😊🤞,1
1238,not meth head again ‍️,🏽🧍♀,1
2210,"[USER] [USER] They posted a day apart, so I'd say it's pretty likely. ",😃,1
100797,[USER] [USER] lov u gatinha! ,🥲,0
16450,Quite literally reinsurers. ,🙃,1
81504,[USER] So good ,🌸,0
51655,"“Laaagi banyak kot i hadap” is equivalent to “your problems are small, therefore they’re invalid because I’ve been through worse” ",🤡,1
19206,[USER] [USER] Won’t you sleep ,😂,1
4218, and they boys ain’t gone be there when they need some ‍️,💯🏾♀😂🧏,1
85814,Very brave of [USER] to speak up and share his story ️,🥳,0
97761,"153 tweets for couple tag.Throw one half assed retweet for Gulf's solo tag.Yes, you love them equally and support their solo works. We been knew. In time he will gain more real fans to replace the fake, until then PB hold down the fort ",🤫,0
98014,[USER] [USER] [USER] Thats right. We don't listen to him. That's why we're here ,🤝,0
65338,"[USER] The girl in the video is a Leo, we ain’t shit dawg ",💌✨❤,0
72304,I want fried sushi everyday ,😽,0
6428,"This is an example of if you can’t fight it, embrace it ",😂,1
66042,[USER] there wayyy more freedom on here it’s fun fun ,😂,0
51514,Fuck you ,🤣,1
40451,I didn’t realize it’s the finale ,🤧,1
70254,[USER] [USER] And throw down a few beers ,💀,0
18086,"this is not clownery anymore!!! the cafe owner themself confirmed the mv shoot. whether it is for the title track or bside, what matters is that nct dream will finally come back after a year since reload ... and after 3 years as 7dream ",😭,1
17156,It pisses me off that I have to pay hundreds of pounds just to be able to see.Like... wtf is that ,😤,1
61461,If you still eat at Mi Caramelito you’re nasty ,😆,0
14851,Omg fuck Townes what about Benny ,🙄,1
76142,Literally having the worst anxiety right now - send help! ,🤮,0
45596,ok im going to sleep i better hav new friends soon ,😒,1
39816,[USER] I have some cat boys in my dungeon.... ypu getting the hint  might interest you more than the catboy calander ,💦😏,1
34905,[USER] happy birthday!!! wish you all the best and God bless you ,💖,1
33483,[USER] [USER] [USER] Thanks for offer. I love the book side of this bird app everyone is nice here. I wouldn't want to use someone else's copy tho coz that's too precious. I'll order my own when I'm able to but thank you so much ,💕,1
49624,That was a fantastic goal  󠁧󠁢󠁷󠁬󠁳󠁿 get in there!,🏴🏻👏,1
37526,[USER] stil waitng ,🙄,1
5745,[USER] Knowing how it goes here get suspended with pay  a vacation. That’s his “punishment”.,😩,1
9394,SHUT UP CAS. BC didn’t we see him talking to his plant during in the soop ,🥺,1
76911,[USER] Bro I think homie just gave up on life cuz he didn’t care at all ,🚨,0
31737,Fast Gcash • mbf me &amp; [USER] • rt• ends : 45 mins,💸,1
32681,its actually crazy being an asian content creator. im playing a wager against a spanish player and theres prob like 200 ppl that come in spamming racist shit.idk everytime someones racist to an asian it’s funny” and to anyone else its “fucked up” ,🏻🤷,1
96705,[USER] Well this is so good ,👐🏻,0
27360,"[USER] Aye, just make sure you won’t get fed up with my simping tweets? ",😜,1
2960,I’ve never been so embarrassed to live in Texas. Y’all are really choosing to not wear your masks in public.  Please don’t bother healthcare workers if you get the virus.,🤡,1
85698,Less than 9 weeks left until baby is here ,💎,0
73699,This reminds me of that Key and Peele skit with the two fighters...and one was just trash talking and the other was clearly unhinged ,😈,0
18376,"[USER] [USER] [USER] I know how you feel, my posts have been sucking so much lately! ",🤮,1
27941,[USER] Living legend ,👑,1
92202,see this why I be fuckin y’all niggas cause I’ll be damned if Imma be sitting on a camera talm bout a damn bonnet is a helmet of motherfuckin salvation ,😜🤤,0
11282,Need a fun day ,😫,1
32718,[USER] “I have no idea who u are” and yet everyone knows who he is because of how terrible he is ,😂,1
96605,[USER] Way Cool Definitely a LandShark ,🌻,0
70158,no bc the other two groups debuted 2012/2013 and skz debuted almost 6 years after them .... let that sink in ,😍,0
106229,[USER] Someone’s harming kitties? Yikes ,👀🇨🇱,0
81320,"[USER] All you need to know is they’re saying CHIS, not jizz ",😂,0
80013,[USER] Hi Alex I got the Covid shot today and have a sore arm ,😕,0
50302,Ruger’s EP is hard ,🔥,1
86858,"Praying now for our nation! May all lies continue to be exposed, the truth revealed, and may justice be delivered. ",😪,0
57178,wait wtf is this about faking a pregnancy? ,😭,0
20986,Every Kind of Way ,🦋,1
19045,[USER] I definitely want to do a Kickstarter for this one ,🤔,1
98104,[USER] Gm️ Have a smaily day ,💥,0
13027,LB and my heart is... ,😍,1
26056,"️️️As you’re sharing, please make sure the details are the ones from our official handles on twitter and IG [USER] If you see any donation information that hasn’t been posted here first, disregard please. If you see anything funny, please let us know. Thanks ",⚠🏻🙏,1
37528,[USER] Good try at deflecting you pos  Murdick,💩,1
52881,[USER] Follow me to gainFollowersDaily.   ,🐰👻💯🌹,1
21314,[USER] Do you have a cookbook???? Everything you post looks so amazing! ,🥰,1
101376,please stop calling me out,🥺,0
21868,[USER] [USER] What do you think the answer will be ,😐,1
34162,"[USER] [USER] And now you can get a Free Daily  [USER] donut  for the rest of the year ...  Hey [USER] , how about a free box per month with proof of vaccine  ",💞🍩🐌🤔💉,1
57915,"[USER] [USER] It’s going to happen. Anxious is ok and understandable, patience is key. Stay positive Dawn... freedom, in some form, is coming! ",🥱,0
5831,Ughhhhhhh my heart she was literally the most amazing person whenever I went aroundddd  I’m so sorry may she rip  sending my condolences to you and your family ,🥺🤍😩🏼🙏,1
86186,Rotel for din din tonight ,🙃,0
9268,"please be gentle with urself. u and ur heart have already been through enough shit. u are doing the best that u can. for now, let that be enough. ",🤍,1
6450,[USER] [USER] [USER] Yep. Already walking dead. ,😂,1
76593,Ameen ya Allah thanks ,😂,0
104692,king of reactions skz are coming for  ,🙄,0
52612,Me: “So you just going walk out the house looking like a slut?” ,🙄,1
60356,"Why is it that when I speak to certain people about my Covid views, I'm simply accused of being anti-government? 1) I'd have the same views regardless of who was destroying this country2) Because the government are so trustworthy and worth supporting ",👀,0
17015,There’s a Volcano erupting in Iceland ,🇮🇸,1
21479,[USER] Poor baby lol ,🥺,1
95565,"[USER] Tomorrow is a new day , make it what you want it to be  Goodnight Jay ",⛷,0
5790,This level up i plan on leaving some people behind ,😅,1
16565,"Hey... Korties and kortyledons..Y'all shouldn't disturb [USER] for a video today, not even as a joke...We all read her thread last week, if she decides to post, then we get a video..No pressure ",🤞,1
49009,I can’t win for losing ,🥲,1
104486,ok but this tbh,😍,0
88614,[USER] what is it ,♀🏻🧘,0
28544,$3 FOR ONE PERSON - follow me &amp; [USER] with  on for both- retweet + proofs,💙🔔,1
48572,were you  an engene  since iland  era or  after iland  era  ?  ‍️,♀🏃,1
21867,their trademarking vivi’s name too ? ,😩,1
94237,[USER] Old fat ,😎👍😇,0
26000,"Just two more videos from Wizkid and made in Lagos would mud African giant 36 weeks so easily, African giant had 11 videos btw ",🤣,1
97802,[USER] Not sure why people automatically gotta assume people wanna smash a female character just cause they like them. ‍️,👀,0
98173,Not being lactose intolerant is such a flex. Imagine having explosive diarrhea after eating some Häagen-Dazs. Couldn't be me ,😳,0
59757,YES.YES.YES. WE WANT YOU BACK PRESIDENT TRUMP AND MELANIA!! WE MISS YOU  [USER],😂,0
93090,"[USER] A 1000 plus like, shut up ",🤤,0
58988,[USER] Girl I’m pretty sure get a got a new bitch  but it’s okay cuz he’s still mines ,😱,0
75628,Obviously was ever the big homie just aint had the swag yet . Stop tryna play the big dawg like he was the small fry,😑,0
106145,[USER] Hiii new moot ,😭,0
102772,thank god my momma makin me sum tn ,😤,0
101608,[USER] Hmmmm I wonder who that is ,😭,0
5483,"[USER] She is beautiful, sir. Max her out! ",💪,1
75926,[USER] Fr lookin like this ‍️,🇨🇦,0
81401,[USER] [USER] Grape stomping to make wine ,💚💛,0
85639,"[USER] [USER] Good, because me and Adriana will have you stay over. Gonna make you squirt and make a mess. ",🤔,0
3282,guys guys follow me [USER] im 1 away from 600 ,💗,1
13541,[USER] Preciate u dog ,🏽🤌,1
67697,[USER] [USER] Why you capping Adam you aint none assistant principal. ,😂,0
67304,[USER] I know right ,💯,0
86678,I think I’m good now ,💩,0
105231,[USER] Uh ohhhhh ,🏽🙏,0
50853,[USER] It would be a pleasure to touch your hairy body and cock ,😍,1
72163,reposting solely for the purpose of me being obsessed w myself and watching this video at least 10x a day,🥺,0
46744,“There is nothing so likely to produce peace as to be well prepared to meet an enemy.”George Washington ,🔥,1
49068,Oh shit congrats [USER] ,🔥,1
22169,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Mitchell’s Small Batch ,🤤,1
32632,They were really charging us to wear OUR OWN clothes and we went for it every time. ,😂,1
58701,blackpink every comeback:,😭,0
85193,There she is.  ,😭,0
