index,tweets,emoji_sentence,follows?
10577,Hate wire fees. I hate fees period  Why I gotta pay y’all to send my money? ,😂😭,1
4178,Top marks ,👏🏼,1
9565,Kuz beat his man and instead of shooting a layup passes it for a turnover ‍️,🤦🏾♂,1
9372,"[USER] [USER] [USER] Unfortunately, it seems so - a strong  &amp;  working together, stabilizing/advocating for the entire HoA, delivering development results that prioritize the wellbeing/prosperity of the people, not the interests of their corporations/military industrial complex is a real THREAT!!",🇪🇷🇪🇹,1
23624,"[USER]  Thank you, Jane , and I’m so very sorry for yours too .. hugs from NY ",🏃🏽♀,0
22460,[USER] dont welcome me ‍️,🥺👉🏼👈🏼,0
11996,"Be honest, is your bank account mashallah  or  a'uzubillahi?",🥰😂,1
21907,[USER] HABABBABA ally is one of my bsf and also friends with lisa (my gf) and she has our notifs on so yes you can block the bot ,🤷♂,0
12322,[USER]  I don’t know if you can sorry - I don’t own a charging pad and only use the cable. Sorry for being no help at all. ,😥😆,0
6047,Happy birthday [USER] live long and  prosper hun love u ,😘💞,1
4502,"Don’t let [USER] and [USER] fool y’all , April fools is otw ",🤣🤣🤣,1
23349,"Hello! Brothers, Are you  ready? Wanna gain MUTUALS instanta!!! Retweet this Post! Follow [USER] for a quick follow-back  !!,Please Turn on our Post Notification",🤦🏻♂,0
17867,"Celebrate with us! It's Lazada’s 9th birthday on March 27 with [USER]! Enjoy discounts up to 90% OFF &amp; Free Shipping, no minimum spend.TELL US: What are you adding to cart? ",♥😄,0
19313,I added more things to my fleet Please enjoy   I might delete before the 24 hour time,💭⛅,0
21409,ONLYFANS SW THREAD Post your pictures/videosRemember to include your linksRT for exposureFollow me I follow back all swMy link is in my bio,🙌🏻,0
5630,DJ Strother is physical and tough as nails in the middle and an up and coming future super star at Beggs. [USER]/O 20256’0 210 Inside LB ‍  4.0 GPA -Honors Society Super  Oklahoma ‘25,👨🎓🔥,1
18640,Jungwoo 2nd player SOLD ,🚽😩😭,0
13792, - humor is (purple &amp;) gold as always buddy [USER] ,🔥😋🤣😍🔥,0
11977,The UK  welcomes decisive action taken by Canada  to impose a cost for the poisoning and arbitrary detention of [USER]. I continue to work with [USER] and our allies to hold Russia to account for using banned Chemical Weapons,🇬🇧🇨🇦,1
6392,Davido fans dey cry cos he didnt make wizkid playlist..  . Una mcm rating don low gaan ooh.. Ordinary wizkid playlist? 30 is really bleeding.,😂😂,1
19448,I am 12 subs away from my March goal  help me by subbing to my onlyfans pwease ,🤩😍😔,0
10171,"I’m not even sure how to figure out who my 3rd @ is, but the answer is HELL YES! You see all the zeros.....   ",💰💴💰,1
16332,[USER] You missed one ‍️,🇺🇸👊,0
7078,aye don’t say nothing  IK YALL PEEPED THAT DONT SAY NUN ,😭😭😭😭✋🏽,1
18257,"I can’t tell you how irritating it was to find an appointment out here. As a healthcare admin I was told because I have a remote position I would have to travel to where my employer is based. And even today, I had to drive over an hour to get my vaccine. ",🙌🏾,0
5266,Control your anger. People are not worth reacting to or losing peace over. ‍️,🙇🏽♂,1
6478,Hi guys! Im sorry that i haven't update in awhile  i've been so busy lately. I'll give you guys an update tonight ,😭☺,1
14590,[USER] [USER] Or you could just have the ATF do their damn job for once ‍️,💜😊,0
307,"I really just want to be next to, touch on, baby, fuss at, and hump on this same person forever but whatever i guess ‍️",🤷🏽♀,1
16005,[USER] @ them u wont ‍️,💖💖💖💖,0
20586,[USER] How do you rough people up in modern footy. Can’t do much ‍️,😍😋,0
21718,"[USER] if Uu my friend I’m chargin half not even they gone get a discount or sum, cause I’m puttin my team on  I’m jus that thurl  don’t matter ‍️ now for others .... snizz",😡😡😡😂😂😂🤓,0
3808,[USER] Hecho rt   ‍‍,🐕😍😢🏡👨👩👦🙏,1
1945,Come on India  Let’s level it up... dobara. ,🇮🇳✊🏽,1
17817,"[USER] [USER] [USER] [USER] [USER] [USER] Yes. I don’t know what it’s like, so I should not force a woman to do something she doesn’t want to do. I have no say whatsoever if she wants to get an abortion, because I am a manbut it’s hard to tell that you’re a woman with that blank face ‍️",👊⚖👏,0
22824,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER]              FOLLOW ᴛʜɪs Aᴄᴄᴏᴜɴᴛ             [USER]       Aɴᴅ ɢᴇᴛ  %  FOLLOW BACK           TʜᴀɴᴋYᴏᴜ ɪɴ ADVANCE          Hᴀᴠᴇ ᴀ Nɪᴄᴇ Dᴀʏ ️  Note:-DM me if u don't get fb,🙏🏽,0
5849,i aint living til 30 so my 20s finna be a movie ,🤞🏼,1
8649,"DEOBI'S REMINDER️Hyunjae and Sunwoo at WhosFan Jacob at StarPlay Stream their MV's Create multiple accs for Kingdom Practice on streaming and voting Prepare your everything Above all, support TBZ at any cost ",‼✅✅✅✅✅✅✅,1
8308,[USER] look like a bih living her best life and minding her bidness to me ‍️,🤷🏽♀,1
19466,A fresh cut will have ya own girl hating on you  Her: oh you think you cute ? ,😻❤🎉,0
4738,Daniel Jones          Kenny Golladay                                Deep ball success:️39.5% big time throw percentage (NFL avg is 29.5). ️ on target% = 51% (NFL avg is 42%) Golladay’s 628 yards on deep passes ranked second in the league in 2019.,🤝☄☄💥,1
13699,[USER] [USER] [USER] I am playing roblox since 2017. I never really got bored due of mass develop I do I need then to chill and play some games so why should I get bored. There are millions of games. I mostly try new games and give them also support. ‍️,👩🍳,0
3982, for   Follow me and CWD  IFBSW  Like+RT this for exposure ‍️ No links or hashtags ‍️,📌📌💖💖🖤🖤💖💖🙅🏼♀🙅🏼♀,1
2026,You though he was leaving me  ant ant sis we are not the same ,😜😜🥰,1
21912,"good news! may onhand chegg na po ️chegg full study pack with math- 20 tutor qs, unli unlocks- 1-2 devices- 1 month subscription- with access sa email- full warrantyprice : ₱170limited slots only!!! dm na agad ",🤷🏻♂,0
18179,"manifesting financial stability , healthy relationship, and a peace of mind ",🔥🚶♂,0
3584,i feel so guilty rn ,🧎🏿,1
12796,[USER] I dont like doing this but. I am a Nonbinary trans woman who loves art. Raising $400 monthy for my Bills has been hell for me for months now. I feel alittle depressed. Kindly help by donating through my paypal  raffieochola98[USER].com .RT to boost ,🤷🏻♀,0
19602,[USER] More like Puppet but ‍️,😭😭🧐,0
22536,⠀⠀⠀⠀⠀                        ⠀HAVE A CUTE DAY ! :)                I LOVE YOU :3                [USER] ⠀⠀,🤙💯💧💧☕,0
22992,"*slaps oil on thighs* Well, well, well. What do we have here  Who’s next on my massage list ",🤷♀,0
4308,Raise your hand if you’ve never gotten blown over three times in a row by a light gust of wind. ‍️,🙋♂,1
3834,[USER] great news ,👏🏻,1
8838,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Thank you BB[USER] IFBAP ,🍀🕊🌷,1
23653,[USER] We are removing a dictator congratulations  Mr president Robert kyagulanyi ssentamu bobi wine free Uganda   we need our victory M7 must Gooo we're tired of him ate gwe omutusibyeeko,🥬👩🏻🌾🌅🧺🌮🍹🍜,0
23849,"This Fri, I will make  for a snack ",🙏🙏,0
15671,Amen and you too ,💁🏽♀,0
8095,PSA: The world does not wait for you to be ready or catch up! You either keeping up or you gonna get left behind. ,👏🏽,1
15346,the way I was the only person scheduled to zoom today for work ‍️,😂🗿💰,0
22260,"D-7 BEFORE KINGDOM️Continue making extra accs and let us not waste time, for new one's here, feel free to DM me for referral codes or if you need help.Also, don't forget to vote:Hyunjae and Sunwoo on Whosfan Jacob on StarPlay ",😔😂,0
16781,Just had an AMAZING phone chat.. then come off to a booking for another phone chat.. but they’d altered the price.. erm.. how about no then ‍️ I think some people think I was born yesterday  p.s your loss I’m a filth bag ,🥲🥲,0
21527,[USER] [USER] Awesome ,💯💯,0
20894,[USER] thanks for the follow! ️  ,🙏🏻,0
5060,[USER] [USER] Oh hi ‍️,🙋♂,1
23741,HELL YES! ,🥱📺,0
8480,[USER] [USER] Can you please just not  obviously they are because when they say something else i dont see any of yall saying anymore shit please. ,✋😂😭,1
12172,[USER] She believes in open borders. Good luck with Joe’s  show!! lol. Praying for all patriots  Support from true north ,👨💼,0
2507,[USER] No cap mimosas pretty fye  thoughniggas be sleep and try to hit you with that gender drinking shit,🔥👀,1
15486,Yes.. yes we do‍️,😱🥰,0
6515,the boys  not  following  eachother  on  social  media  does not  mean  they're not  friends . twitter  or instagram  doesn't  represent  their  friendship ,👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽,1
20907,[USER] [USER] Enemies Lists are wrong and this will backfire badly for [USER].Incidentally however the Venona Papers showed that McCarthy was actually correct about the infiltration of communists in our government. Who knew? ‍️ lol,🤣😁,0
22202,Trending at  in INDIA Trending at  in WORLDWIDE RADHE ARRIVES IN 50DAYS,🚨👇🏼📖,0
4440,[USER] I don't make the rules ‍️ lol,🤷🏾♀,1
17251,[USER]  Thanked ,🍷😂,0
14892,‍️ we have to have a serious talk about this.,😊🌷🍀,0
10066,"[USER] And ruined it that swiftly, look at God ",🙌🏾,1
12432,[USER]  delicious ,🌟🤩,0
20217,ONLYFANS THREAD Drop your pics &amp; links below!  Follow me &amp; RT/Like when done DM for Promotion,🤗🎢🇺🇸🇺🇸🇺🇸🇺🇸🤞🏻,0
556,I shouldn’t be so obsessed and agonize too much about any one choice I make. ‍️,🤦🏻♀,1
7857,Ødegaard has the footballing elegance of Mesut Özil and the work rate of Jack Wishere. ,👌🏻,1
19259,"[USER] Thank you so much, Autumn! You're so sweet. I appreciate it. We will become green tea overlords... ",🙏♥🙏🔥,0
12026,All these exercises no reduce the size of your head eyen Oga DG? ‍️,🤦♂,1
7089,"Today has been amazing! Don’t need to say anymore ️ thank you all again for the support  feel like streaming has giving me a new lease of life at the moment! Been feeling so down after the past year, I am actually smiling now!",☺💜,1
3816,  we made it,👏🥂,1
4142,Gemini  ALL placements.Today's message You're over everyone's bullshit! Anyone that lies or comes at you in a manipulative way you're cutting it out! I see you moving on from someone's sneaky behavior and this could have been within the workplace or online.,♊🔮,1
6421,Follow whoever Retweets and Likes this  ,🥑🐴,1
21413,stolenwho is ur acc dedicated to? icon: idk  user: 1D/solos  header: zayn bio: 1D &amp; pronouns  location: Philippines  pinned: me,💪🏻,0
19727,REN WITH PURPLE HAIR REN WITH BLACK HAIR   HE LOOKS GOOD WITH BOTH BUT PLZZ WE HAVE BEEN WAITING ,👉👈,0
7101,"So.. I'm going to sleep! I don't think I updated ya'll but my cat is doing fine!!! When we came home she wasn't mad anymore and wanted attention, so we gave LOTS OF HUGS!  Hihi! She's so cute!!!Goodnight everyone!!! ",🥺🥰💜,1
10153,[USER]  Damn... Head up tho ... 8 more games tomorrow ,😑👀,1
13866,God bless fans for recording this ,🤦🏻,0
16118,"[USER] You wouldn't believe how little it's going for compared to some other properties, which is hopefully allowing us to throw in a bid higher than most folks will think to Especially since the sale of my grandfather's house is finalised tomorrow ",😌🎶,0
3136,idk why i keep doing this shit to myself ‍️,🤦🏾♀,1
13104,"In search of High rate , you get scammed boom  Better stick with that your vendor that have been paying you with ease Don’t be a bitcoin prostitute ",💌🍰🍧🍬🍡🥟,0
24083,"I accept and welcome every race, complexion, height, disability, sexual orientation and social class etc. on this page. As long as you're not disrespectful or narcissistic, we family on this account.  ",🥺✨,0
8601,"It's always: ""How can I join Obey?"" It's never: ""How are you feeling today Obey?"" ",😐😞,1
5595,[USER] It’s obvious huh? ‍️ ,🤦🏼♀😂,1
2435, black men don’t cheat.,💪🏾,1
6472,I'm gonna rewatch Ben 10 cuz I'm bored ‍️,🚶♂,1
15053,[USER] The one in the right  is absolutely amazing and tempting!!!  ,🤦🏾♂,0
9935,"[USER] [USER] not as familiar with the area since I had to relocate for school several  years ago (amongst other reasons))  (Fin, for now I guess /).",☹🙃,1
682,This man has a heart of stone!                ,💔😆,1
15707,[USER] [USER] Absolutely! ,✅📺✅✅❌✅✅✅,0
7809,[USER] THANK YOU SO MUCH  ,🙏🙏,1
20577,If I have nothing else in this word I can rest easy knowing that I am indeed thicccly built ,🤦♂😩😒,0
15852,"[USER] yay!!!   Also, team no sleep ",🤝💯,0
18796,"️FOR CONTENT CREATORS ON ONLYFANS️Doing $5 SHOUTOUTS right now on my onlyfans ( I currently have 236 fans ) I also have some other promo options, just DM me &amp; I’ll send you all the info  I can only post 3 shoutouts a day, so they will need to be scheduledXo",🇯🇲🤓😎❤,0
2396,"Bighit i will cook for everyone, clean up after them, I mean whatever y’all want ‍️",🧍🏻♀,1
24106,FOLLOW Me I FOLLOW YOU ,🤣🎶🚫,0
3462,When u clean up people will notice. Impress yourself and the world ,🤟🏽,1
15538,y’all 15 years ago today HANNAH MONTANA RELEASED HER FIRST EP TODAY  she is literally the reason why i want to become an actor ,🙏🏾,0
14661,"[USER] Cheers ️ and yeah, can't beat the burn.. then nearly falling over with wobbly legs getting off ",🤸🏻🤡,0
5486,[USER] [USER] Me and [USER] ‍️,🙋♀,1
22676,Small accounts matters and it's .the  gain moment  Retweet  drop your handle let's follow you ,🥺🙏🏼,0
10721,I forgot the name she told me to REMEMBER ‍️,🤦🏾♀,1
23008,that  got whip by a slow dude ,😭😭😭,0
5375,How you cheat on Saweetie ‍️,🤦🏽♂,1
6366,Holy Lord ‍️,🤦♀🙄,1
7815,⟡˚⊹ ꒱        𝚜𝚠𝚎𝚎𝚝𝚑𝚎𝚊𝚛𝚝 ️ 𓂋  ‍️ ⋆.        ʬʬʬ˚◞♡ .✦⁕           ⁺ ꊞ  ⸝⸝⸝﹆·˚  ༘         ‍️ꕤ ◌ ◌,🌐🧊🫐❄🗯🚙🤸🏻♂🪥🧵👕🪡🛌🪞🗽🪁🐋🛋🥏🥣🎐🧞♂🦕🌊,1
15755,Both of them️,🤷🏽♀,0
18366,[USER] [USER] thank you brotha ,🐧🤷♀,0
22357,"OMG  QUE JAW BEAUTIFUL  HOUSE WITH ME PLEASE, I LOVE ️YOU YOUR JAW IS BEAUTIFUL, FLIRT WITH ME PLEASE I AM IN LOVE WITH YOU ️",🤣😂,0
1616,[USER] Bless you Tammy  I'm so sorry for the loss of your father.  He sounds like an amazing man ,💔🕊,1
5141,I Lowkey hate not knowing Spanish ‍️,🤦🏾♂,1
8835,Queen of Swords ️,⚔💫,1
16426,[USER] Nicelllllllll enjoy ,🤷🏾♂,0
17745,I think updates will be hard tonight but still will be fun to watch. Let’s go. ,🥰😉🤣,0
7954,"[USER] [USER] [USER] I'm an attentive listener! It's all a matter of priorities .Yesterday I thought ""wow"" but today I was so much more excited !! Really cool and well deserved guys !!",😉😂😍🙌🏼🇩🇪❤🇵🇹,1
6773,[USER] Good shit brotha ,👊🏽,1
229,disrespectful ‍️ come on man .,🤦🏽♂,1
10616,DO YOU EXCITED FOR ENHYPEN COMEBACK ?                                                                                                                                                                  ,☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀☀,1
22944,َ                                                             serendipity                promise                     filter                       lie                         ,😢🙏🏻,0
9964,The  AUDACITY,✨✨,1
23122,[USER] What a track!   We made a video about One More Time and the sample used in it... It's absolutely mind blowing  Check it out on my YouTube channel [USER]  LINK IN BIO ,💡🤷♀,0
6975,ok it’s official i no longer give a fuck about this app literally every other social media i have is all going mad crazy and when i post a couple things about my music i gEt 10 people that wanna unfollow ‍️ i’m not even trying complain like that it’s just like idek what to do,🤦🏼♂,1
17440,"i come here to talk to myself, if you get offended by it, idk what to tell you. maybe don’t read my post? don’t come to my page? idk. ‍️",🤴🏿,0
14359,"Hey everyone I’m a Formula 1 and Liverpool fan. I would love to interact with many of you and share our passions ️Would appreciate all Retweets and new Followers. I’ll follow back all LFC and F1 fans. And yes, I am a girl. We like these things too ",🥺🙏🏻,0
2721,That’s all I know ‍️,🤷🏻♀,1
6326,Either I’m mean or everybody in that thread is clingy. I can’t tell. Lmao I’m not a super affectionate person at all. I like my space. ‍️,🤷🏾♀,1
22784,[USER] I miss watching you play fortnite the good times you and ceez and yelo hope to see you back sometime ️ since there is wolves ,😑😂,0
19951,No cap. I’ll take her places I know niggas can’t afford ,😌😏,0
10604,Guys help me to find new blink moots. I wanna be friends with them so please help me by retweeting this one to be spread. I hope I can interact with you too. Thank you very much ,😭💗,1
17178,Big up [USER] vids a class everyday a true  of the Chelsea community,🖕🏻,0
13520,[USER] You rock!  Thanks for being out and visible! Best wishes for the the next 19 months and beyond wooo! ,🔥👏,0
15672,New pinned Pin 4 pin? Rt&amp;like this Must follow IFBSW,🥺💖,0
3798,"Show me your NFT art, follow, like and retweet! I'll support my favourite ones!",🌻🌻🌻🌻,1
13777,[USER] Good fishing up there!   ,🚶♀,0
13052,"Alrighty, let’s get [USER] to 3k  Time for a small giveaway?One person will win 1000 credits! (any platform)Must be following both [USER] and [USER] like and RT this tweet to be entered!Winner will be drawn once we get him to 3k followers! GO GO GO ",🥺🙏🏽💖💖🫂,0
7755,Tue Mar 23 2021 23:57:15 GMT+0000 (Coordinated Universal Time): ‍,👨🏽💻,1
9562,Seriously good night now  I hope you guys are able to rest as well,😍❤,1
13676,This girl just loves starting problems w me ‍️ I’m trying to find peace man tf.,📱🏷,0
6604, Tuesday Affirmations ️ I co-create reality with the Universe.️I am loved by my Higher Self.️My life is unfolding perfectly.️I anticipate miracles as a normal part of my life.️ I deserve all that is good in life.️I am full of gratitude for who I am.,💠💠▫▫▫▫▫▫,1
11111,"₱20 GCASH• follow me &amp; [USER] • rt &amp; like THEIR  twt• rt this + cesends in 2hr or so[DM to sponsor, cheap fees with long runtime ]",💸📌✨💌📈,1
18630,Absolutely i’ve choosed this one [USER],🥰🤧🤧,0
15000,[USER]  top u up a bit   lol,😩✋🏾,0
13351,Active !!!               Put your handle  down and retweet for SHOUT-OUT ,✊🏾✊🏾✊🏾✊🏾,0
13377,"[USER] Yes yes, WHEN. ",😫🥰,0
21893,"[USER] don't skip ur bfeast  &amp;&amp; don't forget to take a bath , have a great day ! ‍️",🔥🔥,0
10425,"Tay with his mom. New unarchiving photos.Tay: Mae, I actually have something to sayMom: You and Newwiee?Tay: Ha? Mae, how did you know? Mae: I just do, son. I just do. You don't have to hide, you know?Tay: Tay: *texting New* Hin, mae knows already.New: Iloveyou ",🥺💙,1
12306,[USER] Nods profusely. I've just booked in my local taproom's beer garden for mid April . We can get get back in to support them more soon enough. The industry must be in tatters ,👋🏼,0
23930,[USER] Gorgeous  looks cold ,❤🌍❤👌,0
2852,corpse should do an among us lobby and invite sapnap  i think that would be very cool ,👍🏻👍🏻,1
954,Pronouns:  ,🪨🏝,1
12106,Banna ba ba focused ,😍👌,1
21423,.                 a lifeblood your playful pendulum                Peter's fantastic unhappiness  a deduction,📉📈,0
8217,SPAC’s I am interested in:$CCIV$GHVI$IPOEThose are the only SPAC’s I like currently  $AAPL $BA$CRSP$GM$IPOE$NIO$PACB$PLTR$RIDE$TSLA$TWTR$UAL$UBER$WISH$XPEVI am adding as opportunities present them selves. Will NOT paper-hand ,💯🤑,1
20132,[USER] simps deserve respect and they are valid as cock ‍️ ppl is just crazy these days,👽🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🖕🇹🇷🇹🇷🖕🇹🇷🇹🇷🇹🇷🇹🇷👟👟,0
16342, DAILY SW GAIN TRAIN  ️NOT A PROMO THREAD️        Follow me Comment an emoji below  Follow everyone that likes it ️ RT this for max exposure ️ DAILY SW GAIN TRAIN Last one reached nearly 10K,🙏🏻,0
12540,[USER] Done ,😊😊,0
4189,[USER] I'm glad you feel better  I hope I could help you feel a little more comfortable  dm me if you need anything okay? I'm always on here!,💞🥺,1
21077,I joke on my own self so I’m definitely going to joke on others ‍️,‼🤪,0
14238,I read this 3 times... And still ,💯💪😤,0
13497,Excellent Project ,🥺🥺,0
15434,Ova wit ‍️,👩❤💋👩,0
15665,"The fact that Boulder, CO has some of the most strict gun laws in the Country yet still managed to get attacked by a pissed of Syrian with ISIS ties tells you gun laws are useless. We need people armed in MORE places not less. All these shootings occur in GUN FREE ZONES! ‍️",😂😍,0
6357,i just                                                                            wanted to say                                                                I love Michael Clifford           and I want him to be happy,👇🏼👈🏼👈🏼👈🏼👈🏼👇🏼👇🏼👆🏼👇🏼👇🏼👆🏼👇🏼👉🏼👉🏼👉🏼👉🏼👇🏼👇🏼👇🏼👇🏼,1
8874,"pinned for pinned rt this for exposure and cwd must be following me no uncensored, links, or hashtags",🌘🌘🌖🌖🌖,1
15317,[USER] One of those books that wouldn’t leave the PC! ,🧍🏾♀,0
19110,[USER] [USER]  ‍️ good luck.,🚀🥰,0
9794, grateful for my roots,🙏🏼,1
4538,I'm a barbie girl  in my barbie world ,💞😜😍,1
14140,Amazing as usual ,✨😌✨😳😤,0
12858,No more free game yall suckas be in ya feelings I want everyone to Win  Imma Just leave ya in the dust now,😭😭😭😭,0
2280,[USER]  Just the United States? We all get screwed big time!,🇺🇸🌎,1
19569,I receive the money people think I have ,✅🔥,0
196,"[USER] .. that last one, perfecto!",🤣🤣,1
4777,This gyallllll ,🤩😍😍😍,1
13249,It wouldn’t be no tiktok without vine ‍️,👍🏻,0
20955, HELP Can we please like STOP stream Youtube for now? For at least 2 hours from now.Since our views are not significantly increase. We should wait until Youtube FINISH ITS JOB of deleting bot views.And start to mass stream again 1 PM KST today.,🤣😉,0
21542,[USER] I died this morning when I seen this.. so hilarious   ,🙇🙇🙇,0
21504,CEDI OSMAN  WOKE UP FEELING DANGEROUS 8 POINTS 28.6% FG 0% 3PT 10 BRICKS    THE LAST DANCE ,🤫🔔✅♻⬇,0
11876,[USER] Ehi Barb!! How are you? ,💕🥺,1
18933,do you miss Lee Jaeyoon ?                                                                                                                                                               ,👌🏽😍,0
4107,[USER] with their first ever Top-25 win in program history!! What’s next? Top-25 ranked [USER] ,🤔🥍,1
24120,️ y me hago un onlyfans y me hago stripper,😻🤤😩😉,0
10485,[USER] grt!      GRT (CRYPTO) POWERS WEB 3.0  NO MORE GOOGLE!  GET IN ,🎁🐸🎅😀,1
14767,[USER] I can NOT wear yellow. Ever. Even orange and pale pink are v. risky  dark colors and jewel tones for me please ,🤦🏼♀,0
565,That made me cry of joy ,💕🥺,1
12918,[USER]  come to Turkey ,👽🕳🕳🕳🕳🕳🕳🖕🕳🕳🖕🕳🕳🕳🕳👟👟,0
12686,[USER] New money and  ,👀🤤,0
21334,i’m a bad bitch. you really can’t tell me anything ‍️,👏🏻,0
2519,Insaaaane!! Can’t wait to play here ,🤩🤩,1
12578,Not my bitch but my shorty ,🥺🥺🥺🥺🥺🥺🥺🥺🥺,0
3252,[USER] was 40 Back then last Week ,🙈🙈🙈🙈👁🙈,1
11375,Mina ke I attract the “ahh please get some rest for my sake” ,🥴🥴🥲,1
17798,when people start fighting over both of ur favs ,👀😭,0
12975,"Less than 10k  ? , follow [USER] and all who likes and retweets now . !",🤷🏻♂,0
11669,"The international break may be in full swing, but we're still working at London Colney!  Check out what went down at today's session ",💪📺👇,1
24193,[USER] PERIODT sis  I thought it was just me I love working at night,🤷🏼♂,0
10175,Do you miss Jaehyun?                                                                                                                                                                               ,🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑,1
12022,"Womanizing is actually a waste of time and money tbh, just get that one girl ",🤲🏽,1
8066,[USER] It is according to eBay prices ‍️,🤷🏻♀,1
22001,[USER] Awww... Bebe I’ll miss seeing you &amp; Kobie inside Kuya’s house. Love u both!  Emotional kami. Pasensya ka na ha? God bless and ingat palagi! ,🙏👎,0
8868,[USER] aesthetic pretty mabait,💫😍,1
22560,[USER] We’ve gone from Germ warfare to political warfare  or is it the same ,🤦🏽♂,0
10823,✧ wts lfb ph only ✧ bilhin niyo na po sila fleece  treasure yedam doyoung jaehyuk pc pcs official onhand chapter chap 1 2 3 first press ar edition ed concept sale,🥺🙏🏻🏷,1
8517,"[USER] [USER] [USER] [USER] [USER] Got it, I understand ",👍🏻,1
11112,[USER] [USER] What  isn't  open?If you don't want to wear a mask stay the fuck home and let the rest of us live our lives.,👏👏,1
12642,"[USER] Sean,You are way ahead of the clan. Great Job.Do look in to and buy couple of $EDDA by [USER] DYOR",🎊💕⚡💐,0
10936, I find this stuff funny,😂🤣,1
1724,[USER] I was finna be too happy for you  got my hopes up ,😒💀,1
3409,[USER] Hey Sendou! I see you accidentally changed your voting for Gater I'm sure you were meant to -1 him ,🤠😁🤝,1
18405,[USER] don't skip ur bfast  semangaat buat hari inii ★ v ★ &amp; stay hydrated  have a nice day !!,🍯🧈🍗😋‼,0
11414,today I woke up GRATEFUL  that I’m not a wh*te m*n in his 20s wit a receding hairline  thank ya Jesus ️,🙌🙌😍☝😻,1
19263,"A well-fitted T-shirt on a nice set of shoulders and arms is more flattering than a tank top or a  wife-beater The art of maximizing your thirst potential, fellas, take notes",👇🏽,0
14547,[USER] [USER] She lying  and she knows it that’s why we all still bumping kiss it better  don’t come for me that song is life ‍️,👩❤💋👩💘,0
12153,Country you live in:  Country you're from:  Country you’d like to move to: Country you last visited: Country you want to visit next: Country that has always interested you: Country with favourite food: Country you hate: ,😹😹,0
10149,"[USER] With the pods that I’m subscribed to now, some have set schedules and some are more random. I’ve seen two avenues of though (post whenever but often vs. post at the same time each week for consistency). Both have merits, so I figured why not ask? ‍️",🤷🏼♂,1
472,[USER] This truly brings back childhood memories Beautiful capture ,🤩👌,1
11292,* ATTENTION! *There is still time to enter our England Home Shirt giveaway!The winner will be announced on Sunday!Simply follow the steps in the tweet below to enter!,🚨🚨👇👇👇,1
20775,who is ur acc dedicated to?  icon: wen junhui user: hong jisoo header: i do not know bio: shin ryujin link: i do not have one location: i do not have one pinned: nct ️,😆😆😆😁🤞🏼,0
23841,I have never had problems with ss2 parking tho. ‍️,💃🏾,0
846,"[USER] No lies were told! On the first night, I went out with the FAs who worked my flight from Istanbul to Tel Aviv. Every night after that, I was out and about until 4AM.  So much fun! ",😂🇮🇱,1
11616,[USER] It’s a process. Some things we wanna deal with on our own until they are not a threat or have potential cause your partner to see you otherwise. It’s important to find personal balance before I expose her to my demons or whatever ‍️,🤷🏾♂,1
10865,[USER] yo girl thanks let’s be friends btw i love her so much i don’t feel so normal rn ,😭😭😭,1
656,"[USER] Yea, a completely deranged, unhinged, super stalker who is bitter he bailed on their bdsm “relationship” which was completely consensual ‍️",🤦♀,1
10125,Best Part Of My Life Is When I Pay  All My Bills N Can Look At A Healthy ACCOUNT️,💰🔋🆙💰‼,1
18953,Noo baby youll look as amazing!! Manifesting blue san ,🤷🏾♂,0
18653,"[USER] So sad! Somehow, losing one always feels worse than losing the pair. The other may find its way back to you. ",🥺💞,0
1447,[USER] op rlly thought they could drop that bomb and  leave ,✨✨,1
18368,yaaay congratsss bb &gt;&lt; well deserved hehexz. follow my kwakii she's doing a small ga's and pagames riin ,✔👍,0
16682,good morning stan twt ! ‍️‍‍,🤣👍🏻,0
13447,Nervous. Anxious. Excited. Let’s GO ladies ️,👎🏻,0
12749,is mixing weed and hot chocolate a thing️ ,🥰💖🌈,0
10212,[USER] Imagine how heavy those heels were  ,💀💀,1
20845,So what you’re saying is you’re Special Ed and you’re seeking validation.  got you. Do me a favor and project your bs elsewhere ,🥺👉👈,0
20115," March Twenty Fourth Affirmations I remain in control of my thoughts, words, &amp; emotions towards myself and others. I possess the tools, talents, &amp; tenacity to create and lead the life I desire. I transmute negative and harmful energy into positivity, peace, &amp; patience ",👏👏👏😊💯❤🙏🏁🏁🏁,0
16339,Why are girls like this  ‍️,💸😉🤍,0
3039,Jeongwoo best boy ,😭😭😭,1
13414,Less than 50K followers?? Follow me and all who retweet and like this   ,🙅🏽♀,0
