index,tweets,emoji_sentence,follows?
95585,See you at 12nn!,🥲,0
89320,Cause I will leave ,😟,0
87610,[USER] Can't stand the MF all he do is talk down Jackson ,🥴,0
78993,[USER] Me pls ,😏😝🥵,0
90883,Weirdly I’ve always had “y’all” in my vocabulary ,✨,0
19499,May Allah bless us all with Chaebol revert husbands ,🤲🏾,1
69861,Then that 30K came and I said fuck school....... ‍️,💕🙏,0
97587,Lista na kitang flower girl sa wedding nmin lodicakes [USER] .  Thankyyyyy,💀,0
36260,[USER] Ana 9outlk ,💀,1
44759,"I’ll never forget the time I thought I was grown and mixed ciroc, rum, &amp; four loko all in one night ",💀,1
37381,This is funny ,😂,1
9592,[USER]  and I think [USER] agrees,💯,1
3061,twitcher stream in 7 mins ,👀,1
42195,does anyone have a link for claw clips for thick hair i just broke another one ,😞,1
102962,[USER] i dont do f4f  and i get more likes than u,😌❤,0
106078,"100 follower art giveaway!!!Here is how you win a digital custom color pet painting. Be the first to guess which horse breed I am thinking of! For those who don't know breeds, here is a fun opportunity to google a list of useless knowledge.",😂,0
49027,thinking how venti wears a corset ‍️,🧍🏾♀,1
39588,yall please la reti beza glow up dengan grow up ,😭,1
65085,i found someone to do my grad cap im so excited ,😂,0
31844,"Spotted in Summerville.  If you go a bit further, you’ll find a creepy old farmhouse.",👀,1
14179,[USER] Yes exactly ,🤧,1
29606,i just spammed my whole close friends story with my fave kpop boys ‍️,🧍🏽♀,1
77714,"the satanic club talking to you here, know deception when you see it ",🤤,0
12811,I just want to make a lot of money &amp; live life ,🙌🏾,1
25729,Follow everyone who retweets and likes this ,😟,1
20097,"[USER] [USER] I liked [USER] comment better - Pinder plays 14 mins a game, that’s about 10 mins too much....  it’s common knowledge isn’t it- old agent Aaron Mol told [USER] you can have giddy- but you need this shit bloke pinder too- it’s a package ",📦,1
87957,"[USER] [USER] What if White families living in poverty ""self-identify"" as black families? Do they qualify then? Just trying to understand the new rules under the Democrats/Socialists/Communists... ",😂,0
41695,When you have mental illness but couldn’t afford the med ,🥲,1
86138,mad recoil ,👎,0
34736,[USER] [USER] I SCREAMED BITCH ,😭,1
27547,: please recommend a pop song that's suitable for late night walks!: i really like the smell of dawn too said that he used to listen to this song while getting off work and look back on his day billie joel - vienna[USER],👥🐻🐻🎵,1
95894,Keep the updates coming. Pretty entertaining ,💀,0
54210," new pinned  rt for rt ️ like/comment when done ️ must be following, ifbsw",👌🏾,0
51176,[USER] ilym ,😩,1
8769,"Said goodbye to the foster dog today.  He’s going to a new home, hopefully we can still find his owners! ",🙏🏼,1
99515,"In three words I can sum up what I’v learned “Ego destroys relationships“ ! Let's be kinder, empathetic and better humans ",😂,0
15144, last day to join this giveaway !!!,🌟,1
97522,[USER] Thank you Josh. ,😍,0
47761,Anyone online ,😣,1
29576,[USER] I bought a bag of bagels (6 bagels) in December 2020 and I still have a bagel and a half left  I don’t need to know how to bake it cuz I don’t need it ,😂🙌,1
83907,"Ye for girl groups, there's so many gems and women are &gt;&gt;&gt;&gt; but for bgs i can't trust anyone but exo ",😂😂,0
64168,"Friends that cancel plans together stay together, god I'm so thankful for friends that understand it and vice versa ",😔,0
68498,"I defended my dissertation this morning! It was such an awesome experience and thanks to the Zoom, my parents were able to attend. It was so exciting to share this moment with them (even if my committee started with some ""guest at defense"" horror stories!) ",💗💗,0
92301, fast gaw • follow me &amp; [USER] • rt + hiends fast !! ,😂,0
3354,if you dislike winter bear maybe it’s because you’re not having a good night ,🤨,1
58735,[USER] HELP IK WHAT U MEAN DW  AND LIKE I UNDERSTOOD THE DUTCH ACTUALLY LIKE IT WAS ALMOST DANISH…,😫,0
18539,[USER] ok sorry ,😞,1
70382,I saw this game ,🤷♀,0
14923,"𝐀𝐆𝐀𝐈𝐍️Drp your user️names, we follow you Swiftly Follow me [USER] first ",‼😲👁💯🚆,1
32852,anyone on campus do knotless and got an opening this week ,🥺,1
66239,dean deserved so much better than rory. she became a liar and a cheater in a span of two episodes ,😴,0
44684,[USER] This makes me cringe. And ofc he dresses like that ,💀,1
47994,"[USER] [USER] Yup, &amp; it’s starting to feel like we always will be.. You may go back to sleep now and dream of better times  Except you, Colin, you need to go make ",🤣🎶,1
29425,[USER] DM daddy... Urgently need to get a Loyal baby  I’m ready to spoil her and greet her like the Queen she is ,🥰😘😘,1
71738,I remember seeing that and straight up laughing because we had literally seen her comp a whole ass song by herself already ,🥲,0
76464,"[USER] [USER]  Poor seal today. Possibly another dog, or even a child tomorrow. If she can't control it, the dog should be muzzled. So selfish considering there were signs asking for dogs to be on leads. Are [USER] prosecuting?",🖕🏼,0
55858,[USER] Pffft you make kebabs and wine sexy Kate  xx,😭😭,0
51139,[USER] Awesome ,🤩,1
5866,[USER] [USER] [USER] [USER] [USER] [USER] You’ve had the wool pulled over your eyes if you believe that Mr Lake.  You should speak to residents' families who can fill you in on how they continue to be deprived of the essential &amp; social visits outlined in BCCDC guidelines. It’s a farce.,🐑,1
99757,[USER] good! ,😋,0
36147,[USER] Lmaoooo i’m not even ashamed. I’ve accepted it ,🤣,1
52995,[USER] I’m so in love with this commercial ,😭,1
36318,"Dear age mates,please stop getting married,you people are making our parents  to think that we are not serious ",💔😭🥺,1
54275,"But then when you show your vulnerable &amp; sad moments, you’re viewed as an attention seeker or people make it a competition on who has it worse  you can never win",🤩,0
50902,[USER] // I’M PROUD OF YOU ,🤍,1
33813,"The other day when Shinwon was walking into the waiting room at a music show he was carrying his bag on his back and had sunglasses on and Yanan started going ""waah, wow"" whenever he saw Shiwnon after that, he looks like a total celebrity ",😂,1
98380,"The wine won, a bitch in her feelings listening to summer walker ",🤷🏾♂,0
70444,GMMTV is  piece of shityes                    yes                   yes                                          ,😂,0
92601,awesome ! thanks elon ,🙄,0
56924," this Tweet to join us virtually on March 26th for Air Max Day Worldwide, an interactive journey around the  featuring creative workshops, exclusive content, and special guest appearances.",🦋🦋🦋🦋🦋🐇🐇🐇🐇🕊🕊🕊🕊🕊🌸🌸🌸🌹🌹🌹😘⭐⭐💚💚💚🙏🌛🌛🌛⚡⚡⚡⚡⚡⚡🌹🌹🌹🌺🌺🌺🌺🌺🙏💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚,0
5965,why would the ash fall in my cup ‍️,🤦🏽♀,1
74833,Yep imma keep yelling too. Stay obsessed ,👀,0
83426,[USER] Who is this buffoon ,😭,0
70380,"Amazing insight into a professional's ""investing stack"".So cool to see [USER] become a valuable tool for some of the best investors in the world. [USER]",👏,0
25935,[USER] We could really use it Please review my Pinned tweet Peace,🙏,1
60455,"don't let me flop (stolen)️ -scary moot, intimidating - baby moot, needs protecting - favorite moot, interact a lot -cool moot, don't know very well -popular moot, has a lot of friends - funny moot, tweets are great - crush moot, i like you tbh",😳,0
79845,[USER] You’re beautiful ,🥰,0
15829,I hate old niggas who be tryna cock block ,🥴,1
7732,[USER] Who are you running against ,🧐,1
89241,[USER] Girl I’ll be there in the morning I’ll FaceTime you if I need help ,👀,0
5262,[USER] Right? I need one atp honestly ,😬,1
3285,[USER] depends ,😏,1
8697,I will give one lucky person $20  just follow [USER] and [USER]. RT and tag a friend. Ends in 18 hours.Good luck yall!!,💥,1
26142,I wanted kids by 25. Look at me now about to be 28 looking to 30 I also wanted 4 but it’s looking more like 2 now. ,😂😩😪,1
73317,Let’s go get some ceviche or some aquachiles  I’m having cravings,🤩🤩,0
20807,Been sitting here at HP waiting for my food for a good 2 hours  how’s yalls day?,🙂,1
60439,Facebook put me in jail again  Another 30 day bid,😭,0
72300,What I wouldn’t do for chipotle ,❤💸💰,0
73936,"an hour of it i got hella tired and we changed and talked some more  he was so gentle and smart and i was like damn marry me so yeh that’s it  ashanti and me still pretty tight, she started dating darion and i still fw jj on the low",💙💙,0
35933,"[USER] Hey Snorlax, thank you for letting me know! I'll take a look at what is going wrong and let you know when it is fixed ",👍🏼,1
21271,[USER] you can like people at home ,💖,1
47556,[USER] it already haunts my nightmares ,🥴,1
8487,[USER] i have 6.0k but me too  ,🥲,1
46875,"I know I know, it's still funny ",😂,1
21962,[USER] You know where to find me if you need someone to chat with :)Please take it easy and take care of yourself ,💖,1
21168,"IDC how good you think he is, he will fuck up ",😩,1
80034,Just Uber Eats a salad from Wendy’s ,😭,0
91680,[USER] [USER] This is the best comment I’ve read today ,🧐,0
26539,"neozen hi . . . i'm lking for new mts , just reply with ur solostan. dn ku ada  nya n jfb yya ! (titipan)ps : markcity n nadong get free pass",👀👀🍉,1
31329,The roommates ,💛,1
37244,[USER] socks  and  sandals  go  together ,👏👏👏👏👏,1
159,"Well, accidentally left my riding crop out and my housekeeper put it away for me in my closet ",😬,1
79463,kcon subscription is $40 per month and i didnt get any iKon content. Wow are u bestfriends with whosfan ,💜,0
8354,still warms my heart thinking about how ppl think my vroid model doesnt look like a vroid model ,🥺,1
98698,"RETWEET and Drop ur Twitter account handle, Lets work magic. ",🤣,0
1700,Im not a hoe but I’m scared of broke niggas with guns. They ain’t got shit to lose ,🥴,1
40351,Babe are you ok? You’ve hardly responded to the instagram story i posted for the sole purpose of getting a response from you ,😒,1
71040,I stay away from people who blame every action on the devil  the devil didn’t come down and make u fuck that lady and her friend,🤩,0
34342,"[USER] Omg yess, I’ll check out that Serial one!! I love Whoreible Decisions  they be killing me, my type of shit ",😭😛,1
34121,The Goal Isnt Money .. It’s To Spend Your Days As You Wish ,👌🏾,1
93717,[USER] No we can go together ,👇,0
23671,[USER] No like Fr I looked up gymnastics they start mommy and me as early as two so the end of this year that’ll be us ,😭,1
29276,"[USER]  oooo which one? Because oh my god that sounds like me too, just a pan please",👀,1
60654,Be sure to come out Friday for amazing show,😂,0
7643,[USER] SHET ,🥵,1
88329,blood sisters ,🤢,0
66410,AND SHED DO IT AGAIN ,😌,0
66881,[USER] Mum / he?  Go back to school! No she doesn't and it's none of your business,👍🏻,0
80860,"[USER] [USER]  Well, I believe anus is one of the funniest words in the English language but I know what word you picked. ",💀💀💀🍒,0
104577,[USER] 1 week lang ,😂,0
36104,I wanna wake up and see [USER] on 500 followers ,😁,1
41067,[USER] Done ,🤍,1
36163,[USER] Turning the t.v. antenna outside until we could see the pic ,😁,1
91296,[USER] This is how I knew to check his insta story ,🤦🏻♂,0
58201,[USER] What will Galaxy say today...1. A joke2. How I feel today3. 4. A video5. Shuffle,🤙,0
42992,Drafts are the new diary ,📔,1
73821,[USER] connor cobalt  logan huntzberger best men i know!,😔,0
65522,I was behind the couch thinking I was James Bond wondering why my brown parents were freaking out,🖤,0
76733,looking back was i ok  i dont think so LMAOXJKDBCNDNXND,💔😞,0
27277,[USER] [USER] Dont ? Him he speaks ,📠,1
66956,[USER] Oh that sounds like a great excuse to go there  can't wait to visit!,🤔,0
7795,"“Toxic” is not cute .. idk who needs to hear it. We’re grown, glad my relationship is healthy asf •YOU GLOW DIFFERENT WHEN YOU’RE NOT TOXIC” ",💕✨,1
2472,let one thing slide and mfs start ice skatin!  ️ ,⛸❄😤,1
10949,[USER] I need to clean my soul so bad ,🥲,1
38980,I'm a: ️ Man️ Woman Ana player  Seeking: ️ Men️ Women A meta she’s playable in,⚪⚪🔘⚪⚪🔘,1
5568,I am the LAW  ,🍒,1
49075,Fast and The Furious  Goerdie Shore  SA Idols,🤝🤝,1
53834,who is better? Martial          Werner       Lacazette                                      ,😊,0
83854,[USER] The Lakers need someone with heart ! They playing like mice  right now,😭,0
23927,"[USER] [USER] Love this, thank you! Rumor is expropriation is catching on too ",🤐,1
31073,[USER] [USER] Don't forget Joe Clark. ,😉,1
9273,[USER] I did Morning.,👊🏾,1
55907,[USER] Oof I can't choose. I can't decide whether I want to be cute and nerdy or pretend to be scared just to get closer . So it's either we just watch your fav anime or a scary movie. Either way I just wanna see how good you can fuck my throat ,😁,0
13195,"[USER] intended meaning of the song aside, by saying it’s sexual because it’s perceived as lgbtq+ coded, you’re saying gay identity is inherently a sexualized thing. That’s what those conservatives argue when they say they don’t want their kids to see or learn about gay people yet ",🥴,1
48626,[USER] HELL YEAH I AM ,😤,1
68754,“I love to hoop.”- James Harden,🙉❤,0
40496,"I really need new friends in my life, no one talks to me and I’ve basically been forgotten about. It hurts knowing I have absolutely no one to truly rely on. ",😓,1
86978,yeah drunk me the littest b*tch ,❤💕,0
100928,[USER] ITS HIM!!!! You don’t read it in his voice??  it has to be him,💀,0
7210,"I wish you restful sleep and sweet dreams.And to night shift workers, solidarity and strength. ",✊🏽,1
60380,my email is now swissarmyknife[USER].ai‍️,💀,0
33203,[USER] have a nice day icha! don't forget to bfast and stay hydrated jangan lupa senyum hari ini and stay healthy! ‍️,🦋🌷🥛🍳👯♀,1
80741,It’s hard being a psychopath babymama ,😩,0
1383,"[USER] good morning, jia! ",❤,1
97255,[USER] but come to think of it its possible ,😳,0
57666,[USER] You win the internet today ,🥺😍,0
4,"Anyone interested in buying my Astro Dream Pt. 1 Day Version? It comes with the outbox, photobook and group postcard. :) ₱350 GCash (price + lsf) JRS or JnTDM for more info.  astro wts lfb mj moonbin jinjin cha eunwoo rocky yoon sanha dream pt 1 day selling merch",💵🚚💜🏷,1
40022,i am in so much pain ,😃,1
69924,Oh nun bout to go to 41to get these good ass wings ,👀,0
20053,17 days ,🥳,1
5114,"[USER] you're so sweet...  i'll keep an eye out, alright? focus on taking care of yourself too, okay! ",🥰💖🤗,1
76673,Storm vs Panthers tonight [USER] Storm currently $2.00 just to win ,🫂,0
4058,"Raiders making some good moves, letting some dawgs walk to clear up cap space, getting rid of bums, acquiring draft picks, .. it’s up ",🤞🏾,1
33891,I love black women  we really magical af,🤎,1
96869,i loved it so much we’ll definitely have to do it again soon...oh and i’ll get started on my detective work...*winks* ksjdksk,🙏,0
96217,Woow. Check this out. [USER] was kind enough to gift me one of this So I am one of owners of this amazing artwork,😍,0
37184,kaya pa today ¿ ,🥺,1
38677,wish mcgee could come back to LA ,😔,1
101816,[USER] Tornado snow? Snownado? ,😂,0
105306,"No cap and gown, I ain’t go to class   ",🤔,0
41000,SIC ‘EM [USER] ,🐻,1
23567,its march 19 for me still!  i REFUSE to be in aries szn ,😄😁🤣,1
65013,[USER] IM DEAD ,😉,0
86660,"// hxh spoilersRest in Peace Netero, you would've loved RAID ",☺,0
73660,[USER] [USER] honestly ,🌸,0
99347,Sometimes you gotta delete your tweets cause hay mucha gente envidiosa ,🙏,0
39046,"Sometimes I know I'm wrong, it's just fun to argue ",😂,1
20480,rules in                    techniqueskakeguriu                   in jjk                           things i will never understand,🤝,1
37881,Oh em gee I’m 33  ,🎂🎁🎉,1
100479,"So if I make a comment about why I don't like Miley Cirus' cover of Summertime Sadness or why I didn't like my food at McD's, they're living in my head rent-free too? I just made a generic tweet, hijin.",😭,0
89625,[USER] Semangaaatttt. It will past ,🥲,0
4763,[USER] [USER] Covid after effects..but Im not going to let me down..resting a lot..good medicine plus Zacks good chicken soup ,🥰,1
94944,[USER] [USER] He says it everyday to me ,🤷♀,0
46878,[USER] [USER] [USER] [USER] Sid was deserving winner of most successful seasonHe deserve to win the showRubina won doing nothing and spoon fed by channel  by revolving wkvs around her,😂,1
88113,"i took a 2 hour nap and the moment i woke up, i had to pack more ",☺,0
28597,[USER] [USER] [USER] nonsense talk died country Ereatrian rapist thieves kiler .... what else make u proud ,😥,1
47415,[USER] [USER] I must say you have great taste in fictional men ,😌,1
30309,Damn I slept too long &amp; missed the pre order ,🙃,1
36929,Zion on triple double watch ,👀,1
102365,I am CACKLING at white-ins  sksksksk,🤲🏼,0
97760,"Thanks for having me [USER] [USER]! And if [USER] needs a newsreader, I now have experience ",🤦♂,0
83726,they did not wish shen happy birthday.,💯,0
10526,A whole meal ,😋,1
8954,[USER] Well said Heartwarming SSR,🙏,1
82892,imagine all the car dates he already had in this  now pain....,😅,0
105177,"eyes never lies. a little reminder, my friend! if you feel that you are having a bad day just look at those lea's precious eyes :---)))",🥱,0
10246,alive? yes. living a good life? no. ,😔,1
28890,[USER] [USER] That shit had me deceased. I knew he was gonna get clapped tho.,💀🤣,1
60239,Let everyone know the real reason you went to go do gay midget porn bitch! ,😁😉😊👍🏻👌🏼👌🏼👈🏼❤😈😈😈😊✌🏼✌🏼✌🏼,0
47486,please face to face by pedia rotation i wanna see babies (i have a love-hate relationship with liking babies and kids),🥺,1
80096,[USER] [USER] [USER] [USER] thank the industry for those lovely photos of Jonghyun's sister and bandmates ,😊🤣,0
73639,It’s 2 things I’ve never seen. A turtle with speed and a nigga I need. K bye ,😭,0
18077,"[USER] both those songs make me cry omg  i can see how they could be blues songs. i can’t wait to have kids one day and show them his music too, you’re doing parenting right",🥺,1
47689,"[USER] I’m doing fine, just have alot of school work to do  hbu?",😭,1
41046,[USER] gmorning riri &lt;3 have the best wednesday okie ,😾,1
4564,"[USER] Wow, really? I don't know anything about Gucci history. ",😂,1
68288,[USER] [USER] [USER] I want too ,🟨🟥👇👇,0
50478,I mean I got jokes ,😂,1
23875,Great point made by [USER] to a Tory MP about hartlepool bye election- “You say voting Tory will help the area recover but the Tories have been in government for the last 10 years! Are you saying that the area needs to recover from the Tory government“Liked it. ,👍,1
56781,[USER] I think it’s a little from column A and a little from column B ,🙏🏾,0
60879,oh so now the man who let white ppl yell slurs at him is gonna preach to us,🤚🏼,0
82988,i’ve lived at my apartment for 3 1/2 weeks and the internet provider’s technicians still haven’t showed up to hook up my internet! uploading and sending out content right now is a NIGHTMARE ,🙏🏽,0
15368,[USER] [USER] Good Morning Jami ,🤗,1
89367,Me currently ,💜,0
2883,Kissling is my favorite bar in the city ,😭,1
20039,[USER] [USER] Ain’t no way you mistreating her ,🔪,1
7341,are u innocent ??never have i ever innocent edition  - never -i have1. 2. 3. 4. 5. 6. 7.8. 9.10. 11. 12. 13. 14. reply to this and i’ll send you the questions,😇🔞🔞🔞🔞😇😇🔞🔞🔞😇😇😇🔞🔞🔞,1
29504,y is my head hurting? Paracetamol isn’t doing the trick anymore ,🤧,1
65674,i just realized sway bouta win his own tournament ,🥯🤤🤤😻😻,0
62846,"Lots of current folks ([USER], [USER] &amp; [USER] obvs, also monster factory) but also gotta give it up to the folks who made Replay &amp; Super Reply [USER] back in the early 10’s. They planted the seed.",🥵,0
72427,"Having a lot of work and stuff get moved around, so I can’t stream tonight. However, this also means I should be able to stream tomorrow instead ",🥺,0
93851,wait people really don’t be washing their entire bodies in the shower? ,😂,0
24070,I just want to see kangaroos but I don’t think losing my life to some rare spider is worth seeing a kangaroo ,😂,1
24140,[USER] [USER] He out there fuccn fuccn ,😂,1
5111,Want 3X FANS Today! Drop OnlyFans link.Retweet &amp; Follow Us! ‍️,💰👇🏻🦸🏻♂🍆,1
84975,[USER] [USER] [USER] [USER] Not this again ,😭,0
69084,[USER] Join the club! ,😦,0
35101,"15 gcash — follow [USER]— like and RT their  (again, I'll check)— RT when done",💸📌,1
44296,my boredom is something else right now but i know i’ll miss it when i have to go back to work ,😞,1
9407,[USER] Lol yeah! Hope they help you ,🙂,1
101663,[USER] lmaoo thanks bro ,😉,0
8138,H2O just add water  [USER],😮,1
96930,[USER] Actually ima just buy myself cheese and bread ,💚,0
73247,E no go spoil for us ,🤣,0
74524,"Guys when you plug your monitor in you HAVE TO CHANGE THE HZ and also do it IN GAME TOO not just Nvidia settings or what not. Please save a life, share this tweet.",🤔,0
31386,"[USER] [USER] [USER] [USER] [USER] So by your logic I can do whatever I want before doing it correctly.  Makes sense. What a joke. So since I wasn’t born into a millionaire family, and I want a better millionaire life, by your logic I should be able to go live with one for years without them approving? Cool ",👌🏻,1
63839,[USER] [USER] Loved his cute smile in that scene ,🤔,0
50384,[USER] You know this! ,😂,1
39392,"I don’t deserve her. I keep fucking up but yet she stays. I put her through hell, yet she stays. I don’t know what I did to have the most amazing girlfriend ",😣,1
28067,"[USER] [USER] [USER] [USER] Yeah yeah, talking about other people's racism is racist to you lot.Have a cookie. ",🍪,1
3028,"honestly i don’t mind, love it for them ",🙏,1
77089,army ! follow everyone who likes and retweets this ,🤷🏻♀,0
13957,You can definitely be infatuated with someone the first time you see them and then you can fall in love with then afterwards  but I'm not sure now much you can really be in love with someone if you don't know 'em. ,👁,1
38116,[USER] Good morning ,🌻,1
104116,Jazz fans Enjoy that Donovan is playing well. But you don’t need to compare him to other players that are still better than him because that just brings unnecessary hate onto Don. Just appreciate him playing like this ,😭,0
39149,[USER] if i could fly ,😃,1
68374,[USER] I'll add it to my list! ,🤷🏾♀,0
60173,[USER] They better. ,😌,0
73574,[USER] [USER] Humanity matters just one sign will do ,🙄,0
33189,Everyday you bitches prove my big bro right  I use to Vouch for y’all &amp; tell him not every girl is a hoe but damn ,😒😔😭,1
8445,"i’m doing a 50$ giveaway!! all you have to do is like, rt and follow me and my admin [USER]  this will end in 3 days good luck!",😊,1
69460,[USER] [USER] ugh  I  the  fact  that  those  games  aren’t  on  there  those  are  the  top  5 ️ best  games ,🤔,0
18961,[USER] Half Baked Bread.. She calls herself Journalist. ,🤔,1
36319,"[USER] Maggie, if you see these comments honey, I’m so sorry! I SAW your pain. I FELT your pain! Please reach out and start to speak to a grief therapist! Don’t try and do this on your own honey, you’re suffering and need the help. I wish I could give you a hug! I’m so so sorry!! ",🥺,1
26312,Well said ,👇,1
99926,"New setup done, pics tomorrow ",🥺,0
49313,[USER] [USER] I’ve been blocked now  the truth hurts ,🤣🤣🤣🤣,1
71665,How about all of them? ,🥵,0
93348, for ? Drop an emoji when done and rt for exposure ,😔,0
7365,[USER] Good morning. ,😊,1
16310,[USER] Hahah harsh facts. ,💀,1
2456,[USER] Bad idea ,😬,1
29224,[USER] I’m sorry. I’m thinking of starting a business but then I’m feeling insanely stressed.  It’s a lot of work and energy. Take the time you need.,😳,1
32999,I love the new one with black and pink it’s not the colors we’re used to seeing but still ,🔥,1
7559,This gon be me and my dog lol ,😂,1
45980,20/10 recommend timelasping yourself sleep ,💀,1
77498,"...The singers were all very good but can you imagine an all white line ip with an all white jury and presented by a white person ? No I can't either."" ""They [young Irish language activists] need to catch themselves on before someone gets seriously hurt.""",🤦♂,0
10664,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] I don’t get mad...I think it’s funny ,😊,1
44408,My gals ️,❤,1
88525,[USER] It’s the “I forgot about you” BITCHHHHHH ,😀,0
86505,bowie is so hot and stunning and pretty and gorgeous and beautiful and they're all mine ,👍,0
64998,"[USER] [USER] [USER] [USER] It’s only the business of others insofar as we are ALL part of the same global system of capital/ capitalism. When SO much of the capital gets bottlenecked by a VERY SELECT few, we are ALL affected. It’s a systemic problem, for sure ",🤷♀,0
98683,Hello! Hope you have a good day! Let's do our best today! ,🥸,0
84392,[USER] Amen ,🤦🏻♂,0
17162,. LOUDER!!! ,🗣💯,1
24236,[USER] you right!! i hate eating late bc i always think it’ll lead to weight gain but i’m way under for today. sandwich it is ,😋,1
87912,"we haven't even gotten the chance to see jae, sungjin, youngk and wonpil playing Human Fall Flat like what he said ",😁,0
30979,ready for these games to emotionally upset me possibly tonight ,😩,1
51777,Goodnight yall  am out!!,✊,1
40589,No other way ,🤣,1
12800,"[USER] Guess I remember everyone who interacts with my chara(s) more than my research stuff haha How 'bout you, June? Still writing these days?",😩,1
102404, - Stop holding onto the people that drain you. This person has been wishing ill on you for far too long and you've been suspicious of them for a while now. Release them!,😞,0
91221,[USER] Or get new boobs ,😊,0
82456,"[USER] [USER] Now, see, this is why nobody believes you. Such lies. ",🥲,0
93480,U really can't have it all.. ,🤷♂,0
3015,[USER] Youtube pa’ when? ,👀,1
61196,"[USER] I could give you a nice, long dissertation regarding my thoughts on the state of youth (having two makes me somewhat qualified), but I’ll spare you...for now. ",🥰,0
78618,[USER] u too ,😁,0
46910,[USER] he hate it there ,😂,1
105854,FEMALE VOCALIST OF THE DECADE  - HindiFEMALE VOCALIST OF THE DECADE - Bengali FEMALE VOCALIST OF THE DECADE - Marathi Just Queen things  Congratulations Love [USER] ️,🤣,0
43417,"[USER] Omg yes. Went to an antique store yesterday, I like dolls. Between the confed flags nearby &amp; the other shopper complaining abt “gay stuff” at some meeting, I just really can’t, I don’t want to, absolutely Every word of this piece. ThX for sharing ",😖,1
34696,Had a photo ops with Nicole Eusebs. ,😻,1
19842,I claim this️,‼🧿🦋,1
4715,Omg  my favorite video resurfaced ,😂😂😂,1
17028,These days are gonna pass. Raise your glass and shake your ass ,😉,1
12742,I will most definitely have tears of joy streaming down my face when we all return to [USER] in September  we’re going home guys!!!,🦖,1
51009,He’s so LOUD yet people still ignore him ,🙄,1
60227,Wahala be like who dae lie for get attention ,🫂,0
61442,Well worth a read.,😌,0
77359,No way ,🤣,0
23423,"rt , send song ",🧦,1
79367,Happy Birthday  sir [USER] Many many returns of the day ️May your life be successful ,🥰,0
41467,God’s timing ,⏱,1
102575,she added 12 freakin melodies just for the freakin outro wtf,😴,0
43853,[USER] My bad I had to dominate today ‍️,🤷♂,1
70065,HA! JOKE'S ON YALL GUESS I WASN'T A CLOWN AFTER ALL :'),👇,0
59586,niggas be “hard” on instagram but a lil bitch in my messages ,🙄,0
83760,i swear if she's lying ,😍😍,0
40942,Assalam o AlakuMGood Morning Y'all ,💚,1
93756,"[USER] Prone to h'anger. It's so bad my tummy has it's own name. As in, ""Idk what you're saying to me guy, but if we don't feed Darla soon she might eat the fucking face off your fucking head. Raw.""Gemini ‍️",😁,0
50479,[USER] To this day I’ll never know how [USER] pulled this one out his ars ,😂,1
18592,Get thee fuck ,🤣,1
88620,[USER] when I wake up in the morning and i walk the halls ,😳,0
61410,[USER] Tryout ,✨,0
6487,This is why I love him so much ,😭,1
21134,Ok so hear me out last year I went out by myself for the first time and that's when I ran into ciara...... We've been inseparable ever since  soul sista ,😩🤘🏼,1
13704,"[USER] ""Dry P-word"" LMAO ",🤣,1
24152,Damn I always thot amaretto was cherry ,🥴,1
91206,fuck all the other months can we skip to SEPTEMBER PLEASE ,😱,0
27109,"[USER] Well I did just get my stimmy  I think I'm willing to go a couple hundred bucks on something nice, I need a replacement for stop motion but also wouldn't mind something for live action as well.",😏,1
97945,[USER] Damn this a hard one ,🥵,0
26294,"7 common smell of the Vagina! Naturally the vagina has its own smell which is odorless! But depending on your personal hygiene, menstruation and sexual lifestyle the smell can vary!Continue reading to learn more ...Retweet for awareness ",🥂,1
24282,Okay so he said my awkward is cute ,🥰,1
56450,[USER] He looks like he was such a sweetheart. I'm so sorry for your sister's loss. ,😠,0
9679,[USER] Fair enough ,😂,1
106555,[USER] [USER] Arnold’s? ,😁,0
72010,She’s a Leo for sure ,👍🏼🤡,0
101295, mane say,📸,0
73416,Really appreciate how many times I got to hear [USER] say shrimp tails today. ,💔,0
73747,[USER] Hope it does     cause my portfolio currently looks  like a busted Bacon-Bap ,🙏,0
21981,Hi it's been a while ,🙂,1
65829,[USER] ilyyy sm ,😏,0
11066,[USER] We're glad to know that you have already received your book. Enjoy your new reads! ,♥,1
3520,I know my damn pillows better come tomorrow ,😒,1
56312,Guys imp Don't use  Bollywod wordTagline isBullyweed Died On 14 JuneTop trend k liye ready ho jaayeSupport justiceBoycottBollywod killers√[USER] [USER] [USER] [USER] [USER] [USER] [USER] warriorsjusticeforSushant bas,😩,0
21781,[USER] Namastey! I have been following you for a while. Greatly appreciate if you can also follow me. Dhanyavaad! ,🙏,1
95472,"[USER] i have the deluxe one, just contemplating cause of the pc and the stickers  but yeahhh winpack has been on my mind. just waiting for the second pre order  thank you for the suggestion ",🥲,0
71399,"[USER] [USER] can you fix your game I had 1,300 vbucks and we I got back on they were gone can I please have them back ",😍✌🏻🚘,0
76497,[USER] Lovely work ,☹,0
48379,Pop Smoke and King Von... I still can’t believe it ,🥺,1
20468,The bracket I auto filled is destroyed. ,😂,1
22952,[USER] I wasn't always an adult! ,😂,1
95874,Philly on Saturday and San Juan on Tuesday. Call me a travel hoe. ,🙂,0
